"New_species","ID","Year","Area","Perimeter","Entrance_distance","Volume","Entrances_number","Bat_number","Area_scaled","Perimeter_scaled","Entrance_distance_scaled","Volume_scaled","ED_shifted_min"
"Paur","186",2017,37.654,53.4,13.835,75.308,3,NA,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Paur","186",2018,37.654,53.4,13.835,75.308,3,0,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Paur","186",2019,37.654,53.4,13.835,75.308,3,0,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Paur","186",2020,37.654,53.4,13.835,75.308,3,NA,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Paur","186",2021,37.654,53.4,13.835,75.308,3,0,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Paur","186",2022,37.654,53.4,13.835,75.308,3,0,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Paur","186",2023,37.654,53.4,13.835,75.308,3,0,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Paur","186",2024,37.654,53.4,13.835,75.308,3,0,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Paur","186",2025,37.654,53.4,13.835,75.308,3,0,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Paur","2",2013,116.3,92.954,16.608,311.4932,2,0,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Paur","2",2014,116.3,92.954,16.608,311.4932,2,0,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Paur","2",2015,116.3,92.954,16.608,311.4932,2,1,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Paur","2",2016,116.3,92.954,16.608,311.4932,2,0,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Paur","2",2017,116.3,92.954,16.608,311.4932,2,3,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Paur","2",2018,116.3,92.954,16.608,311.4932,2,1,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Paur","2",2019,116.3,92.954,16.608,311.4932,2,0,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Paur","2",2020,116.3,92.954,16.608,311.4932,2,0,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Paur","2",2021,116.3,92.954,16.608,311.4932,2,0,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Paur","2",2022,116.3,92.954,16.608,311.4932,2,1,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Paur","2",2023,116.3,92.954,16.608,311.4932,2,0,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Paur","2",2024,116.3,92.954,16.608,311.4932,2,0,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Paur","2",2025,116.3,92.954,16.608,311.4932,2,0,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Paur","20",2013,14.56,26.402,5.486,26.208,2,NA,-0.777280124070527,-1.08989274510439,-1.54802685775848,-0.581672465460429,0
"Paur","20",2014,14.56,26.402,5.486,26.208,2,NA,-0.777280124070527,-1.08989274510439,-1.54802685775848,-0.581672465460429,0
"Paur","20",2015,14.56,26.402,5.486,26.208,2,NA,-0.777280124070527,-1.08989274510439,-1.54802685775848,-0.581672465460429,0
"Paur","20",2016,14.56,26.402,5.486,26.208,2,NA,-0.777280124070527,-1.08989274510439,-1.54802685775848,-0.581672465460429,0
"Paur","20",2017,14.56,26.402,5.486,26.208,2,NA,-0.777280124070527,-1.08989274510439,-1.54802685775848,-0.581672465460429,0
"Paur","20",2018,14.56,26.402,5.486,26.208,2,NA,-0.777280124070527,-1.08989274510439,-1.54802685775848,-0.581672465460429,0
"Paur","20",2019,14.56,26.402,5.486,26.208,2,0,-0.777280124070527,-1.08989274510439,-1.54802685775848,-0.581672465460429,0
"Paur","20",2020,14.56,26.402,5.486,26.208,2,NA,-0.777280124070527,-1.08989274510439,-1.54802685775848,-0.581672465460429,0
"Paur","20",2021,14.56,26.402,5.486,26.208,2,0,-0.777280124070527,-1.08989274510439,-1.54802685775848,-0.581672465460429,0
"Paur","20",2022,14.56,26.402,5.486,26.208,2,0,-0.777280124070527,-1.08989274510439,-1.54802685775848,-0.581672465460429,0
"Paur","20",2023,14.56,26.402,5.486,26.208,2,NA,-0.777280124070527,-1.08989274510439,-1.54802685775848,-0.581672465460429,0
"Paur","20",2024,14.56,26.402,5.486,26.208,2,NA,-0.777280124070527,-1.08989274510439,-1.54802685775848,-0.581672465460429,0
"Paur","20",2025,14.56,26.402,5.486,26.208,2,0,-0.777280124070527,-1.08989274510439,-1.54802685775848,-0.581672465460429,0
"Paur","23",2013,58.978,66.053,17.641,117.956,3,NA,0.0306962489151839,0.107451717915405,1.30462016202657,-0.108476342859093,12.155
"Paur","23",2014,58.978,66.053,17.641,117.956,3,NA,0.0306962489151839,0.107451717915405,1.30462016202657,-0.108476342859093,12.155
"Paur","23",2015,58.978,66.053,17.641,117.956,3,NA,0.0306962489151839,0.107451717915405,1.30462016202657,-0.108476342859093,12.155
"Paur","23",2016,58.978,66.053,17.641,117.956,3,NA,0.0306962489151839,0.107451717915405,1.30462016202657,-0.108476342859093,12.155
"Paur","23",2017,58.978,66.053,17.641,117.956,3,NA,0.0306962489151839,0.107451717915405,1.30462016202657,-0.108476342859093,12.155
"Paur","23",2018,58.978,66.053,17.641,117.956,3,NA,0.0306962489151839,0.107451717915405,1.30462016202657,-0.108476342859093,12.155
"Paur","23",2019,58.978,66.053,17.641,117.956,3,NA,0.0306962489151839,0.107451717915405,1.30462016202657,-0.108476342859093,12.155
"Paur","23",2020,58.978,66.053,17.641,117.956,3,0,0.0306962489151839,0.107451717915405,1.30462016202657,-0.108476342859093,12.155
"Paur","23",2021,58.978,66.053,17.641,117.956,3,NA,0.0306962489151839,0.107451717915405,1.30462016202657,-0.108476342859093,12.155
"Paur","23",2022,58.978,66.053,17.641,117.956,3,NA,0.0306962489151839,0.107451717915405,1.30462016202657,-0.108476342859093,12.155
"Paur","23",2023,58.978,66.053,17.641,117.956,3,NA,0.0306962489151839,0.107451717915405,1.30462016202657,-0.108476342859093,12.155
"Paur","23",2024,58.978,66.053,17.641,117.956,3,0,0.0306962489151839,0.107451717915405,1.30462016202657,-0.108476342859093,12.155
"Paur","23",2025,58.978,66.053,17.641,117.956,3,1,0.0306962489151839,0.107451717915405,1.30462016202657,-0.108476342859093,12.155
"Paur","240",2013,275.961,168.265,19.166,1143.2191,4,0,3.97768029456241,3.19395577214303,1.66252116615427,5.17938304989307,13.68
"Paur","240",2014,275.961,168.265,19.166,1143.2191,4,0,3.97768029456241,3.19395577214303,1.66252116615427,5.17938304989307,13.68
"Paur","240",2015,275.961,168.265,19.166,1143.2191,4,0,3.97768029456241,3.19395577214303,1.66252116615427,5.17938304989307,13.68
"Paur","240",2016,275.961,168.265,19.166,1143.2191,4,0,3.97768029456241,3.19395577214303,1.66252116615427,5.17938304989307,13.68
"Paur","240",2017,275.961,168.265,19.166,1143.2191,4,0,3.97768029456241,3.19395577214303,1.66252116615427,5.17938304989307,13.68
"Paur","240",2018,275.961,168.265,19.166,1143.2191,4,0,3.97768029456241,3.19395577214303,1.66252116615427,5.17938304989307,13.68
"Paur","240",2019,275.961,168.265,19.166,1143.2191,4,0,3.97768029456241,3.19395577214303,1.66252116615427,5.17938304989307,13.68
"Paur","240",2020,275.961,168.265,19.166,1143.2191,4,0,3.97768029456241,3.19395577214303,1.66252116615427,5.17938304989307,13.68
"Paur","240",2021,275.961,168.265,19.166,1143.2191,4,0,3.97768029456241,3.19395577214303,1.66252116615427,5.17938304989307,13.68
"Paur","240",2022,275.961,168.265,19.166,1143.2191,4,0,3.97768029456241,3.19395577214303,1.66252116615427,5.17938304989307,13.68
"Paur","240",2023,275.961,168.265,19.166,1143.2191,4,0,3.97768029456241,3.19395577214303,1.66252116615427,5.17938304989307,13.68
"Paur","240",2024,275.961,168.265,19.166,1143.2191,4,0,3.97768029456241,3.19395577214303,1.66252116615427,5.17938304989307,13.68
"Paur","240",2025,275.961,168.265,19.166,1143.2191,4,0,3.97768029456241,3.19395577214303,1.66252116615427,5.17938304989307,13.68
"Paur","241",2013,28.698,38.497,6.987,57.396,2,0,-0.520105781207904,-0.724659049101151,-1.19575839402361,-0.420818379576372,1.501
"Paur","241",2014,28.698,38.497,6.987,57.396,2,0,-0.520105781207904,-0.724659049101151,-1.19575839402361,-0.420818379576372,1.501
"Paur","241",2015,28.698,38.497,6.987,57.396,2,0,-0.520105781207904,-0.724659049101151,-1.19575839402361,-0.420818379576372,1.501
"Paur","241",2016,28.698,38.497,6.987,57.396,2,0,-0.520105781207904,-0.724659049101151,-1.19575839402361,-0.420818379576372,1.501
"Paur","241",2017,28.698,38.497,6.987,57.396,2,0,-0.520105781207904,-0.724659049101151,-1.19575839402361,-0.420818379576372,1.501
"Paur","241",2018,28.698,38.497,6.987,57.396,2,NA,-0.520105781207904,-0.724659049101151,-1.19575839402361,-0.420818379576372,1.501
"Paur","241",2019,28.698,38.497,6.987,57.396,2,0,-0.520105781207904,-0.724659049101151,-1.19575839402361,-0.420818379576372,1.501
"Paur","241",2020,28.698,38.497,6.987,57.396,2,0,-0.520105781207904,-0.724659049101151,-1.19575839402361,-0.420818379576372,1.501
"Paur","241",2021,28.698,38.497,6.987,57.396,2,0,-0.520105781207904,-0.724659049101151,-1.19575839402361,-0.420818379576372,1.501
"Paur","241",2022,28.698,38.497,6.987,57.396,2,0,-0.520105781207904,-0.724659049101151,-1.19575839402361,-0.420818379576372,1.501
"Paur","241",2023,28.698,38.497,6.987,57.396,2,0,-0.520105781207904,-0.724659049101151,-1.19575839402361,-0.420818379576372,1.501
"Paur","241",2024,28.698,38.497,6.987,57.396,2,0,-0.520105781207904,-0.724659049101151,-1.19575839402361,-0.420818379576372,1.501
"Paur","241",2025,28.698,38.497,6.987,57.396,2,0,-0.520105781207904,-0.724659049101151,-1.19575839402361,-0.420818379576372,1.501
"Paur","244",2013,49.648,57.343,11.595,99.296,1,1,-0.139019171859202,-0.1555648585367,-0.114310638600368,-0.204716475044437,6.109
"Paur","244",2014,49.648,57.343,11.595,99.296,1,0,-0.139019171859202,-0.1555648585367,-0.114310638600368,-0.204716475044437,6.109
"Paur","244",2015,49.648,57.343,11.595,99.296,1,0,-0.139019171859202,-0.1555648585367,-0.114310638600368,-0.204716475044437,6.109
"Paur","244",2016,49.648,57.343,11.595,99.296,1,0,-0.139019171859202,-0.1555648585367,-0.114310638600368,-0.204716475044437,6.109
"Paur","244",2017,49.648,57.343,11.595,99.296,1,NA,-0.139019171859202,-0.1555648585367,-0.114310638600368,-0.204716475044437,6.109
"Paur","244",2018,49.648,57.343,11.595,99.296,1,0,-0.139019171859202,-0.1555648585367,-0.114310638600368,-0.204716475044437,6.109
"Paur","244",2019,49.648,57.343,11.595,99.296,1,0,-0.139019171859202,-0.1555648585367,-0.114310638600368,-0.204716475044437,6.109
"Paur","244",2020,49.648,57.343,11.595,99.296,1,1,-0.139019171859202,-0.1555648585367,-0.114310638600368,-0.204716475044437,6.109
"Paur","244",2021,49.648,57.343,11.595,99.296,1,0,-0.139019171859202,-0.1555648585367,-0.114310638600368,-0.204716475044437,6.109
"Paur","244",2022,49.648,57.343,11.595,99.296,1,NA,-0.139019171859202,-0.1555648585367,-0.114310638600368,-0.204716475044437,6.109
"Paur","244",2023,49.648,57.343,11.595,99.296,1,0,-0.139019171859202,-0.1555648585367,-0.114310638600368,-0.204716475044437,6.109
"Paur","244",2024,49.648,57.343,11.595,99.296,1,1,-0.139019171859202,-0.1555648585367,-0.114310638600368,-0.204716475044437,6.109
"Paur","244",2025,49.648,57.343,11.595,99.296,1,0,-0.139019171859202,-0.1555648585367,-0.114310638600368,-0.204716475044437,6.109
"Paur","252",2013,23.559,31.012,6.392,47.118,1,0,-0.613585689820934,-0.950684201195756,-1.33539845792917,-0.473827815728621,0.906000000000001
"Paur","252",2014,23.559,31.012,6.392,47.118,1,0,-0.613585689820934,-0.950684201195756,-1.33539845792917,-0.473827815728621,0.906000000000001
"Paur","252",2015,23.559,31.012,6.392,47.118,1,0,-0.613585689820934,-0.950684201195756,-1.33539845792917,-0.473827815728621,0.906000000000001
"Paur","252",2016,23.559,31.012,6.392,47.118,1,0,-0.613585689820934,-0.950684201195756,-1.33539845792917,-0.473827815728621,0.906000000000001
"Paur","252",2017,23.559,31.012,6.392,47.118,1,NA,-0.613585689820934,-0.950684201195756,-1.33539845792917,-0.473827815728621,0.906000000000001
"Paur","252",2018,23.559,31.012,6.392,47.118,1,0,-0.613585689820934,-0.950684201195756,-1.33539845792917,-0.473827815728621,0.906000000000001
"Paur","252",2019,23.559,31.012,6.392,47.118,1,0,-0.613585689820934,-0.950684201195756,-1.33539845792917,-0.473827815728621,0.906000000000001
"Paur","252",2020,23.559,31.012,6.392,47.118,1,0,-0.613585689820934,-0.950684201195756,-1.33539845792917,-0.473827815728621,0.906000000000001
"Paur","252",2021,23.559,31.012,6.392,47.118,1,0,-0.613585689820934,-0.950684201195756,-1.33539845792917,-0.473827815728621,0.906000000000001
"Paur","252",2022,23.559,31.012,6.392,47.118,1,0,-0.613585689820934,-0.950684201195756,-1.33539845792917,-0.473827815728621,0.906000000000001
"Paur","252",2023,23.559,31.012,6.392,47.118,1,0,-0.613585689820934,-0.950684201195756,-1.33539845792917,-0.473827815728621,0.906000000000001
"Paur","252",2024,23.559,31.012,6.392,47.118,1,0,-0.613585689820934,-0.950684201195756,-1.33539845792917,-0.473827815728621,0.906000000000001
"Paur","252",2025,23.559,31.012,6.392,47.118,1,0,-0.613585689820934,-0.950684201195756,-1.33539845792917,-0.473827815728621,0.906000000000001
"Paur","272",2013,42.23,51.212,11.066,84.46,1,0,-0.273954755064389,-0.340703162810851,-0.238461216425649,-0.281234084964146,5.58
"Paur","272",2014,42.23,51.212,11.066,84.46,1,0,-0.273954755064389,-0.340703162810851,-0.238461216425649,-0.281234084964146,5.58
"Paur","272",2015,42.23,51.212,11.066,84.46,1,0,-0.273954755064389,-0.340703162810851,-0.238461216425649,-0.281234084964146,5.58
"Paur","272",2016,42.23,51.212,11.066,84.46,1,0,-0.273954755064389,-0.340703162810851,-0.238461216425649,-0.281234084964146,5.58
"Paur","272",2017,42.23,51.212,11.066,84.46,1,0,-0.273954755064389,-0.340703162810851,-0.238461216425649,-0.281234084964146,5.58
"Paur","272",2018,42.23,51.212,11.066,84.46,1,0,-0.273954755064389,-0.340703162810851,-0.238461216425649,-0.281234084964146,5.58
"Paur","272",2019,42.23,51.212,11.066,84.46,1,0,-0.273954755064389,-0.340703162810851,-0.238461216425649,-0.281234084964146,5.58
"Paur","272",2020,42.23,51.212,11.066,84.46,1,0,-0.273954755064389,-0.340703162810851,-0.238461216425649,-0.281234084964146,5.58
"Paur","272",2021,42.23,51.212,11.066,84.46,1,0,-0.273954755064389,-0.340703162810851,-0.238461216425649,-0.281234084964146,5.58
"Paur","272",2022,42.23,51.212,11.066,84.46,1,0,-0.273954755064389,-0.340703162810851,-0.238461216425649,-0.281234084964146,5.58
"Paur","272",2023,42.23,51.212,11.066,84.46,1,0,-0.273954755064389,-0.340703162810851,-0.238461216425649,-0.281234084964146,5.58
"Paur","272",2024,42.23,51.212,11.066,84.46,1,0,-0.273954755064389,-0.340703162810851,-0.238461216425649,-0.281234084964146,5.58
"Paur","272",2025,42.23,51.212,11.066,84.46,1,0,-0.273954755064389,-0.340703162810851,-0.238461216425649,-0.281234084964146,5.58
"Paur","278",2013,25.798,30.485,12.206,51.596,1,NA,-0.572857626893404,-0.966598062939758,0.0290844522337463,-0.45073224702948,6.72
"Paur","278",2014,25.798,30.485,12.206,51.596,1,NA,-0.572857626893404,-0.966598062939758,0.0290844522337463,-0.45073224702948,6.72
"Paur","278",2015,25.798,30.485,12.206,51.596,1,NA,-0.572857626893404,-0.966598062939758,0.0290844522337463,-0.45073224702948,6.72
"Paur","278",2016,25.798,30.485,12.206,51.596,1,NA,-0.572857626893404,-0.966598062939758,0.0290844522337463,-0.45073224702948,6.72
"Paur","278",2017,25.798,30.485,12.206,51.596,1,NA,-0.572857626893404,-0.966598062939758,0.0290844522337463,-0.45073224702948,6.72
"Paur","278",2018,25.798,30.485,12.206,51.596,1,NA,-0.572857626893404,-0.966598062939758,0.0290844522337463,-0.45073224702948,6.72
"Paur","278",2019,25.798,30.485,12.206,51.596,1,NA,-0.572857626893404,-0.966598062939758,0.0290844522337463,-0.45073224702948,6.72
"Paur","278",2020,25.798,30.485,12.206,51.596,1,NA,-0.572857626893404,-0.966598062939758,0.0290844522337463,-0.45073224702948,6.72
"Paur","278",2021,25.798,30.485,12.206,51.596,1,NA,-0.572857626893404,-0.966598062939758,0.0290844522337463,-0.45073224702948,6.72
"Paur","278",2022,25.798,30.485,12.206,51.596,1,NA,-0.572857626893404,-0.966598062939758,0.0290844522337463,-0.45073224702948,6.72
"Paur","278",2023,25.798,30.485,12.206,51.596,1,0,-0.572857626893404,-0.966598062939758,0.0290844522337463,-0.45073224702948,6.72
"Paur","278",2024,25.798,30.485,12.206,51.596,1,0,-0.572857626893404,-0.966598062939758,0.0290844522337463,-0.45073224702948,6.72
"Paur","278",2025,25.798,30.485,12.206,51.596,1,0,-0.572857626893404,-0.966598062939758,0.0290844522337463,-0.45073224702948,6.72
"Paur","28-172",2013,38.186,54.052,11.529,76.372,1,0,-0.347516294358239,-0.254943452463666,-0.129800124680649,-0.32294845737117,6.043
"Paur","28-172",2014,38.186,54.052,11.529,76.372,1,0,-0.347516294358239,-0.254943452463666,-0.129800124680649,-0.32294845737117,6.043
"Paur","28-172",2015,38.186,54.052,11.529,76.372,1,0,-0.347516294358239,-0.254943452463666,-0.129800124680649,-0.32294845737117,6.043
"Paur","28-172",2016,38.186,54.052,11.529,76.372,1,0,-0.347516294358239,-0.254943452463666,-0.129800124680649,-0.32294845737117,6.043
"Paur","28-172",2017,38.186,54.052,11.529,76.372,1,0,-0.347516294358239,-0.254943452463666,-0.129800124680649,-0.32294845737117,6.043
"Paur","28-172",2018,38.186,54.052,11.529,76.372,1,0,-0.347516294358239,-0.254943452463666,-0.129800124680649,-0.32294845737117,6.043
"Paur","28-172",2019,38.186,54.052,11.529,76.372,1,0,-0.347516294358239,-0.254943452463666,-0.129800124680649,-0.32294845737117,6.043
"Paur","28-172",2020,38.186,54.052,11.529,76.372,1,0,-0.347516294358239,-0.254943452463666,-0.129800124680649,-0.32294845737117,6.043
"Paur","28-172",2021,38.186,54.052,11.529,76.372,1,0,-0.347516294358239,-0.254943452463666,-0.129800124680649,-0.32294845737117,6.043
"Paur","28-172",2022,38.186,54.052,11.529,76.372,1,0,-0.347516294358239,-0.254943452463666,-0.129800124680649,-0.32294845737117,6.043
"Paur","28-172",2023,38.186,54.052,11.529,76.372,1,0,-0.347516294358239,-0.254943452463666,-0.129800124680649,-0.32294845737117,6.043
"Paur","28-172",2024,38.186,54.052,11.529,76.372,1,0,-0.347516294358239,-0.254943452463666,-0.129800124680649,-0.32294845737117,6.043
"Paur","28-172",2025,38.186,54.052,11.529,76.372,1,0,-0.347516294358239,-0.254943452463666,-0.129800124680649,-0.32294845737117,6.043
"Paur","30",2013,35.788,53.37,10.697,67.63932,1,NA,-0.391136613652663,-0.275537861779434,-0.325061524965401,-0.36798780772124,5.211
"Paur","30",2014,35.788,53.37,10.697,67.63932,1,NA,-0.391136613652663,-0.275537861779434,-0.325061524965401,-0.36798780772124,5.211
"Paur","30",2015,35.788,53.37,10.697,67.63932,1,NA,-0.391136613652663,-0.275537861779434,-0.325061524965401,-0.36798780772124,5.211
"Paur","30",2016,35.788,53.37,10.697,67.63932,1,NA,-0.391136613652663,-0.275537861779434,-0.325061524965401,-0.36798780772124,5.211
"Paur","30",2017,35.788,53.37,10.697,67.63932,1,NA,-0.391136613652663,-0.275537861779434,-0.325061524965401,-0.36798780772124,5.211
"Paur","30",2018,35.788,53.37,10.697,67.63932,1,NA,-0.391136613652663,-0.275537861779434,-0.325061524965401,-0.36798780772124,5.211
"Paur","30",2019,35.788,53.37,10.697,67.63932,1,NA,-0.391136613652663,-0.275537861779434,-0.325061524965401,-0.36798780772124,5.211
"Paur","30",2020,35.788,53.37,10.697,67.63932,1,0,-0.391136613652663,-0.275537861779434,-0.325061524965401,-0.36798780772124,5.211
"Paur","30",2021,35.788,53.37,10.697,67.63932,1,0,-0.391136613652663,-0.275537861779434,-0.325061524965401,-0.36798780772124,5.211
"Paur","30",2022,35.788,53.37,10.697,67.63932,1,0,-0.391136613652663,-0.275537861779434,-0.325061524965401,-0.36798780772124,5.211
"Paur","30",2023,35.788,53.37,10.697,67.63932,1,0,-0.391136613652663,-0.275537861779434,-0.325061524965401,-0.36798780772124,5.211
"Paur","30",2024,35.788,53.37,10.697,67.63932,1,0,-0.391136613652663,-0.275537861779434,-0.325061524965401,-0.36798780772124,5.211
"Paur","30",2025,35.788,53.37,10.697,67.63932,1,1,-0.391136613652663,-0.275537861779434,-0.325061524965401,-0.36798780772124,5.211
"Paur","304",2013,36.38,57.859,9.654,72.76,2,0,-0.380367961016175,-0.139983164684887,-0.569842342870444,-0.34157757620576,4.168
"Paur","304",2014,36.38,57.859,9.654,72.76,2,0,-0.380367961016175,-0.139983164684887,-0.569842342870444,-0.34157757620576,4.168
"Paur","304",2015,36.38,57.859,9.654,72.76,2,0,-0.380367961016175,-0.139983164684887,-0.569842342870444,-0.34157757620576,4.168
"Paur","304",2016,36.38,57.859,9.654,72.76,2,0,-0.380367961016175,-0.139983164684887,-0.569842342870444,-0.34157757620576,4.168
"Paur","304",2017,36.38,57.859,9.654,72.76,2,0,-0.380367961016175,-0.139983164684887,-0.569842342870444,-0.34157757620576,4.168
"Paur","304",2018,36.38,57.859,9.654,72.76,2,0,-0.380367961016175,-0.139983164684887,-0.569842342870444,-0.34157757620576,4.168
"Paur","304",2019,36.38,57.859,9.654,72.76,2,0,-0.380367961016175,-0.139983164684887,-0.569842342870444,-0.34157757620576,4.168
"Paur","304",2020,36.38,57.859,9.654,72.76,2,0,-0.380367961016175,-0.139983164684887,-0.569842342870444,-0.34157757620576,4.168
"Paur","304",2021,36.38,57.859,9.654,72.76,2,0,-0.380367961016175,-0.139983164684887,-0.569842342870444,-0.34157757620576,4.168
"Paur","304",2022,36.38,57.859,9.654,72.76,2,0,-0.380367961016175,-0.139983164684887,-0.569842342870444,-0.34157757620576,4.168
"Paur","304",2023,36.38,57.859,9.654,72.76,2,0,-0.380367961016175,-0.139983164684887,-0.569842342870444,-0.34157757620576,4.168
"Paur","304",2024,36.38,57.859,9.654,72.76,2,0,-0.380367961016175,-0.139983164684887,-0.569842342870444,-0.34157757620576,4.168
"Paur","304",2025,36.38,57.859,9.654,72.76,2,0,-0.380367961016175,-0.139983164684887,-0.569842342870444,-0.34157757620576,4.168
"Paur","306",2013,44.796,58.496,8.832,89.592,2,0,-0.227278466778529,-0.120747624018987,-0.76275685132485,-0.254765469831499,3.346
"Paur","306",2014,44.796,58.496,8.832,89.592,2,0,-0.227278466778529,-0.120747624018987,-0.76275685132485,-0.254765469831499,3.346
"Paur","306",2015,44.796,58.496,8.832,89.592,2,0,-0.227278466778529,-0.120747624018987,-0.76275685132485,-0.254765469831499,3.346
"Paur","306",2016,44.796,58.496,8.832,89.592,2,0,-0.227278466778529,-0.120747624018987,-0.76275685132485,-0.254765469831499,3.346
"Paur","306",2017,44.796,58.496,8.832,89.592,2,NA,-0.227278466778529,-0.120747624018987,-0.76275685132485,-0.254765469831499,3.346
"Paur","306",2018,44.796,58.496,8.832,89.592,2,NA,-0.227278466778529,-0.120747624018987,-0.76275685132485,-0.254765469831499,3.346
"Paur","306",2019,44.796,58.496,8.832,89.592,2,0,-0.227278466778529,-0.120747624018987,-0.76275685132485,-0.254765469831499,3.346
"Paur","306",2020,44.796,58.496,8.832,89.592,2,0,-0.227278466778529,-0.120747624018987,-0.76275685132485,-0.254765469831499,3.346
"Paur","306",2021,44.796,58.496,8.832,89.592,2,0,-0.227278466778529,-0.120747624018987,-0.76275685132485,-0.254765469831499,3.346
"Paur","306",2022,44.796,58.496,8.832,89.592,2,0,-0.227278466778529,-0.120747624018987,-0.76275685132485,-0.254765469831499,3.346
"Paur","306",2023,44.796,58.496,8.832,89.592,2,0,-0.227278466778529,-0.120747624018987,-0.76275685132485,-0.254765469831499,3.346
"Paur","306",2024,44.796,58.496,8.832,89.592,2,0,-0.227278466778529,-0.120747624018987,-0.76275685132485,-0.254765469831499,3.346
"Paur","306",2025,44.796,58.496,8.832,89.592,2,0,-0.227278466778529,-0.120747624018987,-0.76275685132485,-0.254765469831499,3.346
"Paur","308",2013,72.474,80.904,10.944,144.948,3,1,0.276192424560534,0.555908569452743,-0.267093296755865,0.0307366071916462,5.458
"Paur","308",2014,72.474,80.904,10.944,144.948,3,0,0.276192424560534,0.555908569452743,-0.267093296755865,0.0307366071916462,5.458
"Paur","308",2015,72.474,80.904,10.944,144.948,3,1,0.276192424560534,0.555908569452743,-0.267093296755865,0.0307366071916462,5.458
"Paur","308",2016,72.474,80.904,10.944,144.948,3,0,0.276192424560534,0.555908569452743,-0.267093296755865,0.0307366071916462,5.458
"Paur","308",2017,72.474,80.904,10.944,144.948,3,0,0.276192424560534,0.555908569452743,-0.267093296755865,0.0307366071916462,5.458
"Paur","308",2018,72.474,80.904,10.944,144.948,3,1,0.276192424560534,0.555908569452743,-0.267093296755865,0.0307366071916462,5.458
"Paur","308",2019,72.474,80.904,10.944,144.948,3,2,0.276192424560534,0.555908569452743,-0.267093296755865,0.0307366071916462,5.458
"Paur","308",2020,72.474,80.904,10.944,144.948,3,0,0.276192424560534,0.555908569452743,-0.267093296755865,0.0307366071916462,5.458
"Paur","308",2021,72.474,80.904,10.944,144.948,3,0,0.276192424560534,0.555908569452743,-0.267093296755865,0.0307366071916462,5.458
"Paur","308",2022,72.474,80.904,10.944,144.948,3,1,0.276192424560534,0.555908569452743,-0.267093296755865,0.0307366071916462,5.458
"Paur","308",2023,72.474,80.904,10.944,144.948,3,0,0.276192424560534,0.555908569452743,-0.267093296755865,0.0307366071916462,5.458
"Paur","308",2024,72.474,80.904,10.944,144.948,3,0,0.276192424560534,0.555908569452743,-0.267093296755865,0.0307366071916462,5.458
"Paur","308",2025,72.474,80.904,10.944,144.948,3,0,0.276192424560534,0.555908569452743,-0.267093296755865,0.0307366071916462,5.458
"Paur","309",2013,37.953,47.839,8.916,75.906,1,0,-0.351754632304695,-0.442557917388687,-0.743042959949947,-0.325351881894126,3.43
"Paur","309",2014,37.953,47.839,8.916,75.906,1,0,-0.351754632304695,-0.442557917388687,-0.743042959949947,-0.325351881894126,3.43
"Paur","309",2015,37.953,47.839,8.916,75.906,1,0,-0.351754632304695,-0.442557917388687,-0.743042959949947,-0.325351881894126,3.43
"Paur","309",2016,37.953,47.839,8.916,75.906,1,0,-0.351754632304695,-0.442557917388687,-0.743042959949947,-0.325351881894126,3.43
"Paur","309",2017,37.953,47.839,8.916,75.906,1,1,-0.351754632304695,-0.442557917388687,-0.743042959949947,-0.325351881894126,3.43
"Paur","309",2018,37.953,47.839,8.916,75.906,1,1,-0.351754632304695,-0.442557917388687,-0.743042959949947,-0.325351881894126,3.43
"Paur","309",2019,37.953,47.839,8.916,75.906,1,0,-0.351754632304695,-0.442557917388687,-0.743042959949947,-0.325351881894126,3.43
