"Year","ID","Bat_number","Distance","Species","Number_of_bats","Pinta_kolo","Height","Entrance_distance","Bunker_height","New_species","Relative_distance","Relative_height","Area","Perimeter","Volume","Entrances_number"
2022,"420",1,10.479,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.840539023020775,0.9,40.883,55.481,81.766,1
2022,"420",1,10.479,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.840539023020775,0.9,40.883,55.481,81.766,1
2022,"420",2,6.489,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.52049410443571,0.9,40.883,55.481,81.766,1
2022,"420",2,6.489,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.52049410443571,0.9,40.883,55.481,81.766,1
2022,"420",2,6.489,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.52049410443571,0.9,40.883,55.481,81.766,1
2022,"420",3,6.255,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.501724552819443,0.9,40.883,55.481,81.766,1
2022,"420",3,6.255,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.501724552819443,0.9,40.883,55.481,81.766,1
2022,"420",3,6.255,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.501724552819443,0.9,40.883,55.481,81.766,1
2022,"420",4,5.307,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.425683805245849,0.9,40.883,55.481,81.766,1
2022,"420",4,5.307,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.425683805245849,0.9,40.883,55.481,81.766,1
2022,"420",4,5.307,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.425683805245849,0.9,40.883,55.481,81.766,1
2022,"420",5,3.254,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.261009063928772,0.9,40.883,55.481,81.766,1
2022,"420",5,3.254,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.261009063928772,0.9,40.883,55.481,81.766,1
2022,"420",5,3.254,"Enil",1,"pinta",1.8,12.467,2,"Enil",0.261009063928772,0.9,40.883,55.481,81.766,1
2023,"2",1,5.243,"Enil",1,"pinta",2,16.608,2.3,"Enil",0.315691233140655,0.869565217391304,116.3,92.954,311.4932,2
2023,"2",1,5.243,"Enil",1,"pinta",2,16.608,2.3,"Enil",0.315691233140655,0.869565217391304,116.3,92.954,311.4932,2
2023,"2",1,5.243,"Enil",1,"pinta",2,16.608,2.3,"Enil",0.315691233140655,0.869565217391304,116.3,92.954,311.4932,2
2023,"2",1,5.243,"Enil",1,"pinta",2,16.608,2.3,"Enil",0.315691233140655,0.869565217391304,116.3,92.954,311.4932,2
2023,"2",1,5.243,"Enil",1,"pinta",2,16.608,2.3,"Enil",0.315691233140655,0.869565217391304,116.3,92.954,311.4932,2
2023,"2",1,5.243,"Enil",1,"pinta",2,16.608,2.3,"Enil",0.315691233140655,0.869565217391304,116.3,92.954,311.4932,2
2023,"2",2,11.012,"Mmbra",1,"kolo",2.5,16.608,3,"Myotis",0.663053949903661,0.833333333333333,116.3,92.954,311.4932,2
2023,"2",2,11.012,"Mmbra",1,"kolo",2.5,16.608,3,"Myotis",0.663053949903661,0.833333333333333,116.3,92.954,311.4932,2
2023,"2",2,11.012,"Mmbra",1,"kolo",2.5,16.608,3,"Myotis",0.663053949903661,0.833333333333333,116.3,92.954,311.4932,2
2023,"2",3,10.842,"Enil",1,"pinta",1.5,16.608,3,"Enil",0.652817919075145,0.5,116.3,92.954,311.4932,2
2023,"2",3,10.842,"Enil",1,"pinta",1.5,16.608,3,"Enil",0.652817919075145,0.5,116.3,92.954,311.4932,2
2023,"2",3,10.842,"Enil",1,"pinta",1.5,16.608,3,"Enil",0.652817919075145,0.5,116.3,92.954,311.4932,2
2023,"11",1,0.279,"Mmbra",1,"kolo",2.5,21.93,2.5,"Myotis",0.0127222982216142,1,94.067,95.21,231.8301,2
2023,"11",1,0.279,"Mmbra",1,"kolo",2.5,21.93,2.5,"Myotis",0.0127222982216142,1,94.067,95.21,231.8301,2
2023,"11",1,0.279,"Mmbra",1,"kolo",2.5,21.93,2.5,"Myotis",0.0127222982216142,1,94.067,95.21,231.8301,2
2023,"11",2,1.645,"Mmbra",1,"kolo",2.5,21.93,2.5,"Myotis",0.0750113999088007,1,94.067,95.21,231.8301,2
2023,"11",2,1.645,"Mmbra",1,"kolo",2.5,21.93,2.5,"Myotis",0.0750113999088007,1,94.067,95.21,231.8301,2
2023,"11",2,1.645,"Mmbra",1,"kolo",2.5,21.93,2.5,"Myotis",0.0750113999088007,1,94.067,95.21,231.8301,2
2023,"11",3,9.092,"Mdau",1,"kolo",1.7,21.93,2.1,"Myotis",0.414591883264934,0.809523809523809,94.067,95.21,231.8301,2
2023,"11",3,9.092,"Mdau",1,"kolo",1.7,21.93,2.1,"Myotis",0.414591883264934,0.809523809523809,94.067,95.21,231.8301,2
2023,"11",3,9.092,"Mdau",1,"kolo",1.7,21.93,2.1,"Myotis",0.414591883264934,0.809523809523809,94.067,95.21,231.8301,2
2023,"11",4,3.982,"Mdau",1,"kolo",3,21.93,6,"Myotis",0.181577747378021,0.5,94.067,95.21,231.8301,2
2023,"11",4,3.982,"Mdau",1,"kolo",3,21.93,6,"Myotis",0.181577747378021,0.5,94.067,95.21,231.8301,2
2023,"11",4,3.982,"Mdau",1,"kolo",3,21.93,6,"Myotis",0.181577747378021,0.5,94.067,95.21,231.8301,2
2023,"11",5,3.599,"Enil",1,"pinta",6,21.93,6,"Enil",0.164113087095303,1,94.067,95.21,231.8301,2
2023,"11",5,3.599,"Enil",1,"pinta",6,21.93,6,"Enil",0.164113087095303,1,94.067,95.21,231.8301,2
2023,"11",5,3.599,"Enil",1,"pinta",6,21.93,6,"Enil",0.164113087095303,1,94.067,95.21,231.8301,2
2023,"11",5,3.599,"Enil",1,"pinta",6,21.93,6,"Enil",0.164113087095303,1,94.067,95.21,231.8301,2
2023,"11",5,3.599,"Enil",1,"pinta",6,21.93,6,"Enil",0.164113087095303,1,94.067,95.21,231.8301,2
2023,"11",5,3.599,"Enil",1,"pinta",6,21.93,6,"Enil",0.164113087095303,1,94.067,95.21,231.8301,2
2023,"11",6,14.217,"Chi sp",1,"kolo",2.5,21.93,2.6,"Chi sp",0.648290013679891,0.961538461538461,94.067,95.21,231.8301,2
2023,"11",6,14.217,"Chi sp",1,"kolo",2.5,21.93,2.6,"Chi sp",0.648290013679891,0.961538461538461,94.067,95.21,231.8301,2
2023,"11",6,14.217,"Chi sp",1,"kolo",2.5,21.93,2.6,"Chi sp",0.648290013679891,0.961538461538461,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",7,17.189,"Mmbra",1,"kolo",3.1,21.93,3.1,"Myotis",0.783812129502964,1,94.067,95.21,231.8301,2
2023,"11",8,18.265,"Mdau",1,"kolo",3.1,21.93,3.1,"Myotis",0.832877336981304,1,94.067,95.21,231.8301,2
2023,"11",8,18.265,"Mdau",1,"kolo",3.1,21.93,3.1,"Myotis",0.832877336981304,1,94.067,95.21,231.8301,2
2023,"11",8,18.265,"Mdau",1,"kolo",3.1,21.93,3.1,"Myotis",0.832877336981304,1,94.067,95.21,231.8301,2
2023,"11",9,18.218,"Mmbra",1,"pinta",3.1,21.93,3.1,"Myotis",0.830734154126767,1,94.067,95.21,231.8301,2
2023,"11",9,18.218,"Mmbra",1,"pinta",3.1,21.93,3.1,"Myotis",0.830734154126767,1,94.067,95.21,231.8301,2
2023,"11",9,18.218,"Mmbra",1,"pinta",3.1,21.93,3.1,"Myotis",0.830734154126767,1,94.067,95.21,231.8301,2
2023,"11",10,21.034,"Mdau",1,"kolo",3.1,21.93,3.1,"Myotis",0.959142726858185,1,94.067,95.21,231.8301,2
2023,"11",10,21.034,"Mdau",1,"kolo",3.1,21.93,3.1,"Myotis",0.959142726858185,1,94.067,95.21,231.8301,2
2023,"11",10,21.034,"Mdau",1,"kolo",3.1,21.93,3.1,"Myotis",0.959142726858185,1,94.067,95.21,231.8301,2
2023,"11",10,21.034,"Mdau",1,"kolo",3.1,21.93,3.1,"Myotis",0.959142726858185,1,94.067,95.21,231.8301,2
2023,"11",10,21.034,"Mdau",1,"kolo",3.1,21.93,3.1,"Myotis",0.959142726858185,1,94.067,95.21,231.8301,2
2023,"11",10,21.034,"Mdau",1,"kolo",3.1,21.93,3.1,"Myotis",0.959142726858185,1,94.067,95.21,231.8301,2
2023,"11",10,21.034,"Mdau",1,"kolo",3.1,21.93,3.1,"Myotis",0.959142726858185,1,94.067,95.21,231.8301,2
2023,"11",10,21.034,"Mdau",1,"kolo",3.1,21.93,3.1,"Myotis",0.959142726858185,1,94.067,95.21,231.8301,2
2023,"11",10,21.034,"Mdau",1,"kolo",3.1,21.93,3.1,"Myotis",0.959142726858185,1,94.067,95.21,231.8301,2
2023,"1-180",1,22.504,"Mmbra",1,"kolo",3.1,24.446,3.1,"Myotis",0.920559600752679,1,299.448,221.422,821.5596,4
2023,"1-180",1,22.504,"Mmbra",1,"kolo",3.1,24.446,3.1,"Myotis",0.920559600752679,1,299.448,221.422,821.5596,4
2023,"1-180",1,22.504,"Mmbra",1,"kolo",3.1,24.446,3.1,"Myotis",0.920559600752679,1,299.448,221.422,821.5596,4
2023,"1-180",1,22.504,"Mmbra",1,"kolo",3.1,24.446,3.1,"Myotis",0.920559600752679,1,299.448,221.422,821.5596,4
2023,"1-180",1,22.504,"Mmbra",1,"kolo",3.1,24.446,3.1,"Myotis",0.920559600752679,1,299.448,221.422,821.5596,4
2023,"1-180",1,22.504,"Mmbra",1,"kolo",3.1,24.446,3.1,"Myotis",0.920559600752679,1,299.448,221.422,821.5596,4
2023,"1-180",2,15.672,"Mmbra",1,"kolo",2,24.446,3.1,"Myotis",0.641086476315144,0.645161290322581,299.448,221.422,821.5596,4
2023,"1-180",2,15.672,"Mmbra",1,"kolo",2,24.446,3.1,"Myotis",0.641086476315144,0.645161290322581,299.448,221.422,821.5596,4
2023,"1-180",2,15.672,"Mmbra",1,"kolo",2,24.446,3.1,"Myotis",0.641086476315144,0.645161290322581,299.448,221.422,821.5596,4
2023,"1-180",3,13.94,"Mmbra",1,"kolo",0.5,24.446,2,"Myotis",0.570236439499305,0.25,299.448,221.422,821.5596,4
2023,"1-180",3,13.94,"Mmbra",1,"kolo",0.5,24.446,2,"Myotis",0.570236439499305,0.25,299.448,221.422,821.5596,4
2023,"1-180",3,13.94,"Mmbra",1,"kolo",0.5,24.446,2,"Myotis",0.570236439499305,0.25,299.448,221.422,821.5596,4
2023,"1-180",3,13.94,"Mmbra",1,"kolo",0.5,24.446,2,"Myotis",0.570236439499305,0.25,299.448,221.422,821.5596,4
2023,"1-180",3,13.94,"Mmbra",1,"kolo",0.5,24.446,2,"Myotis",0.570236439499305,0.25,299.448,221.422,821.5596,4
2023,"1-180",3,13.94,"Mmbra",1,"kolo",0.5,24.446,2,"Myotis",0.570236439499305,0.25,299.448,221.422,821.5596,4
2023,"1-180",4,11.279,"Enil",1,"pinta",3,24.446,3,"Enil",0.461384275546102,1,299.448,221.422,821.5596,4
2023,"1-180",4,11.279,"Enil",1,"pinta",3,24.446,3,"Enil",0.461384275546102,1,299.448,221.422,821.5596,4
2023,"1-180",4,11.279,"Enil",1,"pinta",3,24.446,3,"Enil",0.461384275546102,1,299.448,221.422,821.5596,4
2023,"1-180",5,14.938,"Paur",1,"kolo",1.5,24.446,3.1,"Paur",0.611061114292727,0.483870967741935,299.448,221.422,821.5596,4
2023,"1-180",5,14.938,"Paur",1,"kolo",1.5,24.446,3.1,"Paur",0.611061114292727,0.483870967741935,299.448,221.422,821.5596,4
2023,"1-180",5,14.938,"Paur",1,"kolo",1.5,24.446,3.1,"Paur",0.611061114292727,0.483870967741935,299.448,221.422,821.5596,4
2023,"1-180",6,15.755,"Mmbra",1,"kolo",3,24.446,3.1,"Myotis",0.644481714799967,0.967741935483871,299.448,221.422,821.5596,4
2023,"1-180",6,15.755,"Mmbra",1,"kolo",3,24.446,3.1,"Myotis",0.644481714799967,0.967741935483871,299.448,221.422,821.5596,4
2023,"1-180",6,15.755,"Mmbra",1,"kolo",3,24.446,3.1,"Myotis",0.644481714799967,0.967741935483871,299.448,221.422,821.5596,4
2023,"7",1,12.892,"Paur",1,"kolo",1.3,25.985,2.3,"Paur",0.496132384067731,0.565217391304348,176.048,184.846,441.139,4
2023,"7",1,12.892,"Paur",1,"kolo",1.3,25.985,2.3,"Paur",0.496132384067731,0.565217391304348,176.048,184.846,441.139,4
2023,"7",1,12.892,"Paur",1,"kolo",1.3,25.985,2.3,"Paur",0.496132384067731,0.565217391304348,176.048,184.846,441.139,4
2023,"7",2,15.732,"Enil",1,"pinta",2,25.985,2.3,"Enil",0.605426207427362,0.869565217391304,176.048,184.846,441.139,4
2023,"7",2,15.732,"Enil",1,"pinta",2,25.985,2.3,"Enil",0.605426207427362,0.869565217391304,176.048,184.846,441.139,4
2023,"7",2,15.732,"Enil",1,"pinta",2,25.985,2.3,"Enil",0.605426207427362,0.869565217391304,176.048,184.846,441.139,4
2023,"7",3,18.208,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.700711949201462,0.565217391304348,176.048,184.846,441.139,4
2023,"7",3,18.208,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.700711949201462,0.565217391304348,176.048,184.846,441.139,4
2023,"7",3,18.208,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.700711949201462,0.565217391304348,176.048,184.846,441.139,4
2023,"7",4,18.591,"Enil",1,"pinta",1.3,25.985,2.3,"Enil",0.715451221858765,0.565217391304348,176.048,184.846,441.139,4
2023,"7",4,18.591,"Enil",1,"pinta",1.3,25.985,2.3,"Enil",0.715451221858765,0.565217391304348,176.048,184.846,441.139,4
2023,"7",4,18.591,"Enil",1,"pinta",1.3,25.985,2.3,"Enil",0.715451221858765,0.565217391304348,176.048,184.846,441.139,4
2023,"7",5,17.261,"Myotis",1,"kolo",1.3,25.985,2.3,"Myotis",0.664267846834712,0.565217391304348,176.048,184.846,441.139,4
2023,"7",5,17.261,"Myotis",1,"kolo",1.3,25.985,2.3,"Myotis",0.664267846834712,0.565217391304348,176.048,184.846,441.139,4
2023,"7",5,17.261,"Myotis",1,"kolo",1.3,25.985,2.3,"Myotis",0.664267846834712,0.565217391304348,176.048,184.846,441.139,4
2023,"7",6,17.523,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.674350586877044,0.565217391304348,176.048,184.846,441.139,4
2023,"7",6,17.523,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.674350586877044,0.565217391304348,176.048,184.846,441.139,4
2023,"7",6,17.523,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.674350586877044,0.565217391304348,176.048,184.846,441.139,4
2023,"7",6,17.523,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.674350586877044,0.565217391304348,176.048,184.846,441.139,4
2023,"7",6,17.523,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.674350586877044,0.565217391304348,176.048,184.846,441.139,4
2023,"7",6,17.523,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.674350586877044,0.565217391304348,176.048,184.846,441.139,4
2023,"7",7,16.198,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.62335963055609,0.565217391304348,176.048,184.846,441.139,4
2023,"7",7,16.198,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.62335963055609,0.565217391304348,176.048,184.846,441.139,4
2023,"7",7,16.198,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.62335963055609,0.565217391304348,176.048,184.846,441.139,4
2023,"7",7,16.198,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.62335963055609,0.565217391304348,176.048,184.846,441.139,4
2023,"7",7,16.198,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.62335963055609,0.565217391304348,176.048,184.846,441.139,4
2023,"7",7,16.198,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.62335963055609,0.565217391304348,176.048,184.846,441.139,4
2023,"7",7,16.198,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.62335963055609,0.565217391304348,176.048,184.846,441.139,4
2023,"7",7,16.198,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.62335963055609,0.565217391304348,176.048,184.846,441.139,4
2023,"7",7,16.198,"Mmbra",1,"kolo",1.3,25.985,2.3,"Myotis",0.62335963055609,0.565217391304348,176.048,184.846,441.139,4
2023,"7",8,15.872,"Mmbra",1,"kolo",2.3,25.985,2.3,"Myotis",0.610813931114104,1,176.048,184.846,441.139,4
2023,"7",8,15.872,"Mmbra",1,"kolo",2.3,25.985,2.3,"Myotis",0.610813931114104,1,176.048,184.846,441.139,4
2023,"7",8,15.872,"Mmbra",1,"kolo",2.3,25.985,2.3,"Myotis",0.610813931114104,1,176.048,184.846,441.139,4
2023,"7",9,13.063,"Enil",1,"pinta",1.2,25.985,2.3,"Enil",0.502713103713681,0.521739130434783,176.048,184.846,441.139,4
2023,"7",9,13.063,"Enil",1,"pinta",1.2,25.985,2.3,"Enil",0.502713103713681,0.521739130434783,176.048,184.846,441.139,4
2023,"7",9,13.063,"Enil",1,"pinta",1.2,25.985,2.3,"Enil",0.502713103713681,0.521739130434783,176.048,184.846,441.139,4
2023,"7",10,6.331,"Enil",1,"pinta",2.3,25.985,2.3,"Enil",0.243640561862613,1,176.048,184.846,441.139,4
2023,"7",10,6.331,"Enil",1,"pinta",2.3,25.985,2.3,"Enil",0.243640561862613,1,176.048,184.846,441.139,4
2023,"7",10,6.331,"Enil",1,"pinta",2.3,25.985,2.3,"Enil",0.243640561862613,1,176.048,184.846,441.139,4
2023,"7",11,2.834,"Enil",1,"pinta",2,25.985,2,"Enil",0.109062920915913,1,176.048,184.846,441.139,4
2023,"7",11,2.834,"Enil",1,"pinta",2,25.985,2,"Enil",0.109062920915913,1,176.048,184.846,441.139,4
2023,"7",11,2.834,"Enil",1,"pinta",2,25.985,2,"Enil",0.109062920915913,1,176.048,184.846,441.139,4
2023,"7",12,3.495,"Mmbra",1,"kolo",2,25.985,2,"Myotis",0.134500673465461,1,176.048,184.846,441.139,4
2023,"7",12,3.495,"Mmbra",1,"kolo",2,25.985,2,"Myotis",0.134500673465461,1,176.048,184.846,441.139,4
2023,"7",12,3.495,"Mmbra",1,"kolo",2,25.985,2,"Myotis",0.134500673465461,1,176.048,184.846,441.139,4
2023,"7",13,6.479,"Enil",1,"pinta",2.3,25.985,2.3,"Enil",0.249336155474312,1,176.048,184.846,441.139,4
2023,"7",13,6.479,"Enil",1,"pinta",2.3,25.985,2.3,"Enil",0.249336155474312,1,176.048,184.846,441.139,4
2023,"7",13,6.479,"Enil",1,"pinta",2.3,25.985,2.3,"Enil",0.249336155474312,1,176.048,184.846,441.139,4
2023,"7",14,7.267,"Paur",1,"pinta",1.5,25.985,2.3,"Paur",0.279661343082548,0.652173913043478,176.048,184.846,441.139,4
2023,"7",14,7.267,"Paur",1,"pinta",1.5,25.985,2.3,"Paur",0.279661343082548,0.652173913043478,176.048,184.846,441.139,4
2023,"7",14,7.267,"Paur",1,"pinta",1.5,25.985,2.3,"Paur",0.279661343082548,0.652173913043478,176.048,184.846,441.139,4
2023,"7",15,10.147,"Paur",1,"kolo",2,25.985,2,"Paur",0.390494516066962,1,176.048,184.846,441.139,4
2023,"7",15,10.147,"Paur",1,"kolo",2,25.985,2,"Paur",0.390494516066962,1,176.048,184.846,441.139,4
2023,"7",15,10.147,"Paur",1,"kolo",2,25.985,2,"Paur",0.390494516066962,1,176.048,184.846,441.139,4
2023,"7",16,18.532,"Mdau",1,"pinta",2,25.985,3.2,"Myotis",0.713180681162209,0.625,176.048,184.846,441.139,4
2023,"7",16,18.532,"Mdau",1,"pinta",2,25.985,3.2,"Myotis",0.713180681162209,0.625,176.048,184.846,441.139,4
2023,"7",16,18.532,"Mdau",1,"pinta",2,25.985,3.2,"Myotis",0.713180681162209,0.625,176.048,184.846,441.139,4
2023,"7",17,20.909,"Enil",1,"pinta",3.2,25.985,3.2,"Enil",0.80465653261497,1,176.048,184.846,441.139,4
2023,"7",17,20.909,"Enil",1,"pinta",3.2,25.985,3.2,"Enil",0.80465653261497,1,176.048,184.846,441.139,4
2023,"7",17,20.909,"Enil",1,"pinta",3.2,25.985,3.2,"Enil",0.80465653261497,1,176.048,184.846,441.139,4
2023,"7",18,20.16,"Mmbra",1,"kolo",3.2,25.985,3.2,"Myotis",0.775832210890899,1,176.048,184.846,441.139,4
2023,"7",18,20.16,"Mmbra",1,"kolo",3.2,25.985,3.2,"Myotis",0.775832210890899,1,176.048,184.846,441.139,4
2023,"7",18,20.16,"Mmbra",1,"kolo",3.2,25.985,3.2,"Myotis",0.775832210890899,1,176.048,184.846,441.139,4
2023,"7",18,20.16,"Mmbra",1,"kolo",3.2,25.985,3.2,"Myotis",0.775832210890899,1,176.048,184.846,441.139,4
2023,"7",18,20.16,"Mmbra",1,"kolo",3.2,25.985,3.2,"Myotis",0.775832210890899,1,176.048,184.846,441.139,4
2023,"7",18,20.16,"Mmbra",1,"kolo",3.2,25.985,3.2,"Myotis",0.775832210890899,1,176.048,184.846,441.139,4
2023,"7",18,20.16,"Mmbra",1,"kolo",3.2,25.985,3.2,"Myotis",0.775832210890899,1,176.048,184.846,441.139,4
2023,"7",18,20.16,"Mmbra",1,"kolo",3.2,25.985,3.2,"Myotis",0.775832210890899,1,176.048,184.846,441.139,4
2023,"7",18,20.16,"Mmbra",1,"kolo",3.2,25.985,3.2,"Myotis",0.775832210890899,1,176.048,184.846,441.139,4
2023,"7",18,20.16,"Mmbra",1,"kolo",3.2,25.985,3.2,"Myotis",0.775832210890899,1,176.048,184.846,441.139,4
2023,"7",18,20.16,"Mmbra",1,"kolo",3.2,25.985,3.2,"Myotis",0.775832210890899,1,176.048,184.846,441.139,4
2023,"7",18,20.16,"Mmbra",1,"kolo",3.2,25.985,3.2,"Myotis",0.775832210890899,1,176.048,184.846,441.139,4
2023,"7",18,20.16,"Mmbra",1,"kolo",3.2,25.985,3.2,"Myotis",0.775832210890899,1,176.048,184.846,441.139,4
